Interval_ID,MEAN_RR,MEDIAN_RR,SDRR,RMSSD,SDSD,SDRR_RMSSD,HR
1,757.1375,758.0,54.88755408788043,24.653805519275892,24.64662607528114,2.2263319163836957,79.24584372059236
2,760.15,750.0,45.414507593939625,24.229650211406035,24.19589708333545,1.8743360798729518,78.93178977833323
3,774.5384615384615,766.0,47.0345460349099,24.56636915595167,24.454893749545683,1.9145908675525578,77.46548813188996
4,760.2911392405064,758.0,37.82442848003617,23.91920159888714,23.91898170351468,1.5813415980321008,78.91713700614355
5,755.7625,750.0,45.49045057756627,21.312918766070357,21.312734574034216,2.1344073553166236,79.39002001290088
6,765.9240506329114,765.0,38.11666705842742,19.979797488771194,19.978871976259995,1.9077604304973206,78.33674885965492
7,691.448275862069,688.0,38.450971504905134,19.05316918032151,19.021791607948064,2.0180879695656118,86.77438659485338
8,695.8505747126437,688.0,59.53122019437048,21.340266557477346,21.262037280400534,2.7896193346053373,86.22540841441054
9,743.1481481481482,735.0,47.06840598798367,21.53369452741447,21.523112576948527,2.1858026233288044,80.73760279092947
10,812.2972972972973,812.0,81.4700624387663,38.131711176660744,38.11965241406179,2.1365435729155435,73.86458160039926
11,847.4788732394367,844.0,64.09892424113883,34.18625454769797,34.18171429049068,1.8749911357415758,70.79822505858303
12,721.6428571428571,719.0,41.60346907958257,15.750693233930932,15.69584989338723,2.6413738406102847,83.14362070672078
13,724.1084337349398,718.0,50.752888706010076,27.371428935136354,27.369864059866323,1.854228685914868,82.86051812781817
14,726.3734939759037,711.0,50.180328033274876,24.936993775044044,24.933940086420247,2.0122845795267175,82.60213305909866
15,720.1428571428571,726.0,35.874165945885416,17.05978149268956,17.04341965622416,2.102850259908556,83.3168022217814
16,727.7951807228916,719.0,68.65309319826916,39.82400305735468,39.82388355457354,1.7239124128077912,82.44077673117354
17,706.7058823529412,703.0,42.51500040592227,18.928436657202155,18.91751698769138,2.2460914853074025,84.90094889295821
18,745.3703703703703,727.0,87.55124699557459,32.226735794988606,32.126680403521306,2.716727116036033,80.4968944099379
19,805.9333333333333,797.0,63.7759271895665,33.86359761223316,33.82666737735615,1.8833181258487308,74.4478451484821
20,763.3544303797469,758.0,55.382682019865264,31.222321075367432,31.22092862100553,1.7738169396880274,78.60044772406931
21,712.5882352941177,719.0,76.8137999424042,31.51605788739932,31.514762764597226,2.437290863497104,84.20009905894007
22,716.9880952380952,711.0,45.598792289671934,21.241582315757658,21.2001980177925,2.1466758743224768,83.68339781161274
23,716.1428571428571,714.5,48.273068222832684,25.233846079260434,25.222787255806246,1.9130285597845533,83.78216636744465
24,711.035294117647,711.0,38.2125470797912,18.51833068687811,18.518085784815526,2.0634984721850875,84.38399682319071
25,690.4597701149426,695.0,33.23023294465972,17.97220075561143,17.966768193789534,1.8489796211676692,86.89861827867487
26,661.8241758241758,664.0,46.768683381081566,16.96990800734576,16.961525088662675,2.7559774255014706,90.65851957626275
27,662.010989010989,656.0,44.037070923318396,14.896681211300425,14.773583364644434,2.9561665647991755,90.6329366067427
28,753.8,750.0,44.82058678776974,25.03567075447715,25.033827458557028,1.7902690615850363,79.59671000265323
29,752.9375,758.0,45.08972825101078,27.010312142315506,27.00746156697478,1.669352357478731,79.687889101021
30,733.609756097561,734.0,40.18638165687749,22.378064656662733,22.372884332619435,1.7957934376113527,81.78735288250549
